distance,duration,n_ha,n_ha_l,n_ha_m,n_ha_h,n_hb,n_hb_l,n_hb_m,n_hb_h,n_hc,n_hc_l,n_hc_m,n_hc_h,fcw_time,hmw_time,ldw_time,pcw_time,n_pedestrian_dz,n_tsr_level,n_tsr_level_0,n_tsr_level_1,n_tsr_level_2,n_tsr_level_3,n_tsr_level_4,n_tsr_level_5,n_tsr_level_6,n_tsr_level_7,n_brakes,speed,n_fcw,n_hmw,n_ldw,n_ldw_left,n_ldw_right,n_pcw,n_fatigue_0,n_fatigue_1,n_fatigue_2,n_fatigue_3,n_headway__1,n_headway_0,n_headway_1,n_headway_2,n_headway_3,n_overtaking_0,n_overtaking_1,n_overtaking_2,n_overtaking_3,n_speeding_0,n_speeding_1,n_speeding_2,n_speeding_3,target
8.39258,734,4.0,2.0,2.0,0.0,3.0,0.0,3.0,0.0,7.0,2.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,3.0,2.0,2.0,1.0,1.0,0.0,0.0,1.0,25.0,38.72,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,12.0,14.0,12.0,8.0,0.0,2.0,1.0,0.0,0.0,5.0,7.0,2.0,1.0,0
4.38622,516,2.0,0.0,2.0,0.0,3.0,0.0,3.0,0.0,6.0,2.0,4.0,0.0,0.0,0.0,0.103933,0.0,0.0,21.0,2.0,7.0,8.0,3.0,2.0,1.0,0.0,0.0,24.0,34.71976401179941,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,7.0,6.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,4.0,4.0,2.0,0
4.90006,482,2.0,1.0,1.0,0.0,4.0,0.0,4.0,0.0,7.0,2.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,34.91440953412784,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0
51.0224,3096,71.0,5.0,66.0,0.0,21.0,0.0,21.0,0.0,29.0,9.0,20.0,0.0,0.0,6.085627,0.218186,0.0,9.0,54.0,14.0,15.0,13.0,10.0,5.0,4.0,3.0,4.0,56.0,47.05510406342914,0.0,8.0,2.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,45.0,33.0,44.0,32.0,3.0,2.0,1.0,0.0,0.0,16.0,19.0,7.0,7.0,0
6.5449,639,19.0,2.0,17.0,0.0,5.0,0.0,5.0,0.0,11.0,5.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,4.0,4.0,6.0,5.0,3.0,2.0,0.0,0.0,20.0,33.86502177068215,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,10.0,13.0,9.0,7.0,0.0,1.0,0.0,0.0,0.0,3.0,2.0,2.0,3.0,0
6.83176,726,19.0,4.0,15.0,0.0,5.0,0.0,5.0,0.0,22.0,10.0,11.0,1.0,0.0,0.0,0.0,0.0,2.0,8.0,3.0,4.0,3.0,1.0,0.0,0.0,0.0,0.0,26.0,33.7,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,6.0,5.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,3.0,3.0,2.0,0
10.6411,942,19.0,2.0,17.0,0.0,4.0,0.0,4.0,0.0,3.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,12.0,13.0,8.0,0.0,0.0,0.0,0.0,0.0,4.0,16.0,34.597507331378296,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,13.0,13.0,4.0,3.0,0.0,5.0,4.0,0.0,0.0,3.0,2.0,0.0,0.0,0
10.8151,812,8.0,2.0,6.0,0.0,3.0,0.0,3.0,0.0,6.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,4.0,3.0,1.0,1.0,2.0,2.0,2.0,1.0,14.0,35.40461933276305,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,6.0,7.0,2.0,0.0,0.0,4.0,3.0,0.0,0.0,3.0,2.0,0.0,1.0,0
2.58679,719,3.0,1.0,2.0,0.0,7.0,0.0,7.0,0.0,20.0,9.0,10.0,1.0,0.113584,0.113584,0.0,0.0,3.0,10.0,3.0,6.0,4.0,0.0,0.0,0.0,0.0,0.0,34.0,32.15714285714286,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,7.0,5.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,2.0,3.0,6.0,3.0,1
3.94074,755,9.0,2.0,7.0,0.0,5.0,0.0,5.0,0.0,11.0,2.0,9.0,0.0,0.0,0.0,0.0,0.106496,6.0,24.0,4.0,5.0,4.0,5.0,5.0,2.0,2.0,1.0,33.0,31.993006993007,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,7.0,6.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,4.0,3.0,3.0,0
7.02474,728,9.0,2.0,7.0,0.0,6.0,0.0,6.0,0.0,18.0,6.0,12.0,0.0,0.0,0.0,0.0,0.0,4.0,7.0,3.0,4.0,3.0,0.0,0.0,0.0,0.0,0.0,27.0,31.277854195323247,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,3.0,3.0,3.0,0
11.8304,978,9.0,0.0,9.0,0.0,3.0,0.0,3.0,0.0,8.0,2.0,6.0,0.0,0.0,0.0,0.0,0.0,2.0,33.0,10.0,17.0,12.0,0.0,0.0,0.0,0.0,4.0,21.0,34.855507868383405,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,13.0,11.0,13.0,8.0,0.0,5.0,4.0,0.0,0.0,3.0,2.0,0.0,0.0,0
12.2895,1093,8.0,0.0,8.0,0.0,4.0,0.0,4.0,0.0,11.0,4.0,7.0,0.0,0.0,0.0,0.0,0.0,5.0,7.0,8.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,32.06884561891516,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,13.0,20.0,11.0,3.0,0.0,4.0,3.0,0.0,0.0,2.0,2.0,0.0,0.0,0
21.2465,1460,11.0,1.0,10.0,0.0,6.0,0.0,6.0,0.0,6.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,11.0,3.0,0.0,0.0,0.0,0.0,1.0,7.0,15.0,41.07157894736842,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,6.0,6.0,4.0,2.0,0.0,8.0,7.0,0.0,0.0,2.0,1.0,0.0,0.0,0
28.2651,1827,31.0,10.0,16.0,5.0,11.0,0.0,11.0,0.0,3.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,56.0,13.0,24.0,17.0,2.0,3.0,4.0,3.0,3.0,34.0,45.85199714693295,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,27.0,26.0,30.0,14.0,1.0,3.0,2.0,0.0,0.0,9.0,12.0,4.0,4.0,0
5.17859,577,18.0,8.0,10.0,0.0,6.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,4.0,6.0,5.0,4.0,9.0,8.0,2.0,1.0,21.0,31.0210970464135,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4.0,3.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,6.0,3.0,5.0,0
5.04151,663,18.0,6.0,7.0,5.0,5.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,31.715764331210192,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4.0,3.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0
18.1715,1471,9.0,1.0,8.0,0.0,4.0,0.0,4.0,0.0,3.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,3.0,22.0,5.0,4.0,5.0,6.0,4.0,1.0,1.0,1.0,18.0,38.18980169971671,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,17.0,21.0,9.0,1.0,0.0,1.0,0.0,0.0,0.0,4.0,5.0,4.0,3.0,0
17.7718,1396,7.0,1.0,6.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.093745,0.0,4.0,25.0,3.0,4.0,4.0,4.0,3.0,2.0,5.0,3.0,18.0,35.65813826891671,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,6.0,6.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,4.0,3.0,2.0,3.0,0
5.87937,685,4.0,1.0,3.0,0.0,8.0,0.0,8.0,0.0,20.0,9.0,11.0,0.0,0.0,0.0,0.0,0.0,2.0,17.0,2.0,5.0,6.0,3.0,2.0,1.0,0.0,0.0,23.0,31.41135646687697,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,6.0,5.0,3.0,1.0,0.0,1.0,0.0,0.0,0.0,2.0,3.0,2.0,2.0,0
6.7574,671,3.0,0.0,3.0,0.0,2.0,0.0,2.0,0.0,17.0,6.0,11.0,0.0,0.0,0.0,0.0,0.0,2.0,7.0,4.0,5.0,2.0,0.0,0.0,0.0,0.0,0.0,23.0,33.060297572435395,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,6.0,5.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,5.0,5.0,2.0,0
2.3874,682,18.0,1.0,17.0,0.0,7.0,0.0,7.0,0.0,12.0,4.0,8.0,0.0,0.0,0.0,0.098169,0.0,2.0,15.0,4.0,5.0,3.0,2.0,2.0,2.0,1.0,0.0,23.0,32.76075427224514,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,15.0,17.0,7.0,2.0,0.0,1.0,0.0,0.0,0.0,2.0,3.0,2.0,1.0,1
7.32519,771,16.0,2.0,14.0,0.0,5.0,1.0,4.0,0.0,6.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,4.0,6.0,3.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,23.0,30.0844892812106,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,10.0,9.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,2.0,4.0,4.0,2.0,0
44.2541,2722,22.0,1.0,21.0,0.0,8.0,0.0,8.0,0.0,12.0,3.0,9.0,0.0,0.0,3.809096,0.0,0.0,3.0,68.0,18.0,21.0,10.0,10.0,15.0,11.0,0.0,1.0,36.0,48.87978628673197,0.0,4.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,44.0,39.0,38.0,16.0,1.0,2.0,1.0,0.0,0.0,18.0,24.0,4.0,6.0,0
8.4687,755,10.0,1.0,9.0,0.0,7.0,0.0,7.0,0.0,10.0,3.0,7.0,0.0,0.0,0.0,0.100429,0.0,4.0,35.0,4.0,4.0,4.0,14.0,12.0,1.0,0.0,0.0,23.0,35.096215522771004,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,6.0,5.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,4.0,2.0,1.0,0
5.96087,753,8.0,1.0,7.0,0.0,1.0,0.0,1.0,0.0,7.0,1.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,2.0,2.0,2.0,2.0,1.0,0.0,0.0,0.0,17.0,32.92177121771218,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,7.0,7.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,2.0,1.0,1.0,0
5.23565,531,6.0,1.0,5.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,31.23727087576375,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,6.0,5.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0
5.05693,484,2.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,5.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,35.431230610134435,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0
44.5714,2589,15.0,3.0,12.0,0.0,5.0,0.0,5.0,0.0,20.0,8.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,36.0,14.0,13.0,9.0,3.0,3.0,3.0,1.0,4.0,33.0,52.37770154373928,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,23.0,24.0,29.0,10.0,1.0,2.0,1.0,0.0,0.0,8.0,16.0,13.0,5.0,0
6.74458,880,8.0,1.0,7.0,0.0,3.0,0.0,3.0,0.0,10.0,4.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,6.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,36.089005235602095,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,23.0,25.0,10.0,8.0,1.0,4.0,3.0,0.0,0.0,3.0,2.0,0.0,0.0,0
6.68494,728,2.0,0.0,2.0,0.0,9.0,0.0,9.0,0.0,6.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,2.0,20.0,3.0,3.0,2.0,3.0,3.0,3.0,4.0,2.0,23.0,32.62616243025418,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,3.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,2.0,1.0,2.0,0
6.94644,780,8.0,1.0,7.0,0.0,5.0,0.0,5.0,0.0,11.0,3.0,8.0,0.0,0.40602,0.80275,0.0,0.0,4.0,8.0,3.0,5.0,3.0,0.0,0.0,0.0,0.0,0.0,17.0,29.77735271614384,1.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,5.0,6.0,4.0,1.0,1.0,1.0,0.0,0.0,0.0,2.0,3.0,3.0,3.0,0
2.67121,685,9.0,2.0,7.0,0.0,3.0,0.0,3.0,0.0,17.0,7.0,9.0,1.0,0.0,0.0,0.0,0.0,8.0,11.0,4.0,5.0,3.0,2.0,1.0,0.0,0.0,0.0,27.0,34.39855548260013,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,10.0,11.0,6.0,1.0,0.0,1.0,0.0,0.0,0.0,2.0,3.0,4.0,2.0,1
6.74223,740,8.0,0.0,8.0,0.0,7.0,0.0,7.0,0.0,18.0,8.0,9.0,1.0,0.0,0.0,0.0,0.091568,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.0,33.214285714285715,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,4.0,2.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0
21.6904,1465,5.0,0.0,5.0,0.0,5.0,0.0,5.0,0.0,8.0,3.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,9.0,4.0,3.0,0.0,0.0,0.0,0.0,7.0,17.0,41.85168682367919,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,21.0,23.0,10.0,2.0,0.0,9.0,8.0,0.0,0.0,3.0,5.0,6.0,3.0,0
25.843,1533,12.0,2.0,10.0,0.0,5.0,0.0,5.0,0.0,1.0,0.0,1.0,0.0,0.0,3.624309,0.0,0.0,0.0,32.0,14.0,19.0,8.0,2.0,2.0,0.0,0.0,1.0,25.0,51.94438927507448,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,22.0,18.0,24.0,15.0,1.0,3.0,2.0,0.0,0.0,7.0,11.0,3.0,1.0,0
1.33774,578,4.0,2.0,2.0,0.0,2.0,0.0,2.0,0.0,7.0,1.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,29.0,11.0,10.0,7.0,6.0,3.0,2.0,1.0,0.0,22.0,25.70138888888889,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4.0,4.0,2.0,3.0,1
3.87823,896,4.0,0.0,4.0,0.0,3.0,0.0,3.0,0.0,6.0,3.0,3.0,0.0,0.0,0.193329,0.0,0.0,4.0,7.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,14.0,30.014112903225808,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,10.0,12.0,5.0,3.0,1.0,2.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0
2.8815,281,2.0,0.0,2.0,0.0,2.0,0.0,2.0,0.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,8.0,26.5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0
3.50067,641,4.0,1.0,3.0,0.0,7.0,0.0,7.0,0.0,15.0,5.0,9.0,1.0,0.0,0.0,0.0,0.0,6.0,9.0,2.0,2.0,2.0,2.0,2.0,1.0,0.0,0.0,31.0,35.590049053959355,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,3.0,2.0,1.0,1
6.98386,605,9.0,0.0,9.0,0.0,6.0,0.0,6.0,0.0,15.0,3.0,11.0,1.0,0.0,0.0,0.0,0.0,0.0,7.0,4.0,4.0,2.0,1.0,0.0,0.0,0.0,0.0,21.0,37.67098248286367,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,4.0,2.0,1.0,0
37.5321,2913,23.0,7.0,15.0,1.0,8.0,0.0,8.0,0.0,7.0,1.0,6.0,0.0,0.0,2.262495,0.0,0.0,0.0,23.0,7.0,9.0,7.0,3.0,2.0,0.0,1.0,1.0,60.0,45.95873850197109,0.0,5.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,48.0,52.0,50.0,31.0,1.0,2.0,1.0,0.0,0.0,14.0,20.0,7.0,3.0,0
8.08347,639,7.0,3.0,4.0,0.0,6.0,0.0,6.0,0.0,10.0,4.0,6.0,0.0,0.0,0.0,0.311617,0.090549,1.0,31.0,5.0,9.0,9.0,5.0,4.0,3.0,1.0,0.0,15.0,43.03478260869565,0.0,0.0,3.0,1.0,2.0,1.0,1.0,0.0,0.0,0.0,8.0,3.0,5.0,3.0,0.0,1.0,0.0,0.0,0.0,3.0,10.0,7.0,3.0,0
43.5053,2806,23.0,8.0,14.0,1.0,79.0,63.0,14.0,2.0,14.0,6.0,8.0,0.0,0.16429,0.453077,0.0,0.0,0.0,158.0,42.0,75.0,46.0,10.0,10.0,12.0,5.0,0.0,51.0,52.63311111111111,1.0,4.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,50.0,37.0,53.0,35.0,5.0,1.0,0.0,0.0,0.0,12.0,33.0,12.0,9.0,0
10.3857,682,3.0,1.0,2.0,0.0,4.0,0.0,4.0,0.0,9.0,6.0,3.0,0.0,0.607026,0.607026,0.0,0.0,0.0,45.0,15.0,24.0,14.0,3.0,2.0,2.0,0.0,0.0,12.0,45.88484251968504,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,9.0,13.0,10.0,2.0,0.0,1.0,0.0,0.0,0.0,5.0,13.0,4.0,3.0,0
11.6877,749,4.0,2.0,2.0,0.0,1.0,0.0,1.0,0.0,7.0,2.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,41.0,14.0,24.0,16.0,1.0,0.0,0.0,0.0,0.0,15.0,46.00276752767528,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,11.0,10.0,5.0,1.0,0.0,1.0,0.0,0.0,0.0,5.0,8.0,2.0,1.0,0
16.9967,1336,7.0,1.0,6.0,0.0,3.0,0.0,3.0,0.0,8.0,2.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,6.0,8.0,5.0,2.0,0.0,0.0,0.0,0.0,36.0,35.89161437535653,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,3.0,1.0,2.0,0
3.24571,534,4.0,2.0,2.0,0.0,3.0,0.0,3.0,0.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,2.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,20.79802955665025,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,0
14.7243,1145,7.0,2.0,5.0,0.0,4.0,0.0,4.0,0.0,4.0,2.0,2.0,0.0,0.0,0.293361,0.0,0.0,2.0,16.0,9.0,8.0,3.0,2.0,2.0,1.0,0.0,0.0,29.0,30.78590425531915,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,16.0,19.0,16.0,10.0,1.0,2.0,0.0,0.0,0.0,7.0,6.0,2.0,1.0,0
21.1929,1497,13.0,3.0,10.0,0.0,6.0,0.0,6.0,0.0,13.0,5.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.0,42.596124426313104,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0
1.59051,209,3.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,6.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,27.992826398852223,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1
13.375,1098,11.0,4.0,7.0,0.0,7.0,0.0,7.0,0.0,36.0,16.0,19.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.0,37.58495821727019,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,23.0,30.0,15.0,4.0,0.0,1.0,0.0,0.0,0.0,4.0,3.0,0.0,0.0,0
7.19033,620,11.0,4.0,7.0,0.0,4.0,0.0,4.0,0.0,12.0,4.0,6.0,2.0,0.0,0.0,0.0,0.0,2.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,29.814602132895818,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,6.0,5.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,3.0,2.0,0.0,0.0,0
5.77435,435,8.0,3.0,3.0,2.0,1.0,0.0,1.0,0.0,4.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,17.0,32.867507886435334,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,2.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,2.0,0.0,0.0,0
15.773,1140,12.0,4.0,8.0,0.0,5.0,0.0,5.0,0.0,18.0,7.0,10.0,1.0,0.0,0.0,0.0,0.0,1.0,58.0,11.0,28.0,22.0,4.0,2.0,2.0,0.0,0.0,44.0,41.47595190380761,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,13.0,19.0,15.0,7.0,2.0,1.0,0.0,0.0,0.0,6.0,13.0,2.0,4.0,0
5.1184,572,8.0,4.0,4.0,0.0,5.0,0.0,5.0,0.0,2.0,0.0,2.0,0.0,0.096436,0.096436,0.0,0.0,0.0,4.0,3.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,24.0,27.856152512998268,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,7.0,10.0,9.0,6.0,0.0,1.0,0.0,0.0,0.0,3.0,2.0,0.0,0.0,0
2.41224,342,3.0,1.0,2.0,0.0,2.0,0.0,2.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,5.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,22.37118437118437,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,8.0,11.0,5.0,3.0,0.0,1.0,0.0,0.0,0.0,3.0,2.0,1.0,0.0,0
1.43357,423,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,3.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,19.33706293706294,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,11.0,16.0,7.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1
2.01315,278,2.0,0.0,2.0,0.0,2.0,0.0,2.0,0.0,6.0,3.0,3.0,0.0,0.321619,0.321619,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,27.96656050955414,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,10.0,11.0,5.0,2.0,0.0,1.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,1
1.04184,196,3.0,0.0,3.0,0.0,1.0,0.0,1.0,0.0,4.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,18.77244582043344,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4.0,3.0,0.0,0.0,1
5.44613,389,6.0,2.0,4.0,0.0,1.0,0.0,1.0,0.0,4.0,2.0,2.0,0.0,0.0,1.579305,0.0,0.0,0.0,13.0,4.0,8.0,5.0,0.0,0.0,0.0,0.0,0.0,19.0,37.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,8.0,9.0,4.0,3.0,1.0,1.0,0.0,0.0,0.0,4.0,5.0,0.0,0.0,0
5.24173,340,8.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,6.0,10.0,8.0,1.0,0.0,0.0,0.0,0.0,5.0,46.76190476190476,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,2.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,3.0,4.0,1.0,1.0,0
